url,geometry
https://patch.com/feeds/aol/illinois/bolingbrook,POINT (-88.104 41.69)
https://patch.com/feeds/aol/illinois/bucktown-wickerpark,POINT (-87.6784 41.9129)
https://patch.com/feeds/aol/illinois/buffalogrove,POINT (-87.9609 42.1672)
https://patch.com/feeds/aol/illinois/burrridge,POINT (-87.92 41.7487)
https://patch.com/feeds/aol/illinois/champaign,POINT (-88.24339999999999 40.1164)
https://patch.com/feeds/aol/illinois/channahon-minooka,POINT (-88.2376 41.4342)
https://patch.com/feeds/aol/illinois/chicago,POINT (-87.6298 41.8781)
https://patch.com/feeds/aol/illinois/chicagoheights,POINT (-87.65779999999999 41.5028)
https://patch.com/feeds/aol/illinois/crystallake,POINT (-88.3 42.2442)
https://patch.com/feeds/aol/illinois/darien-il,POINT (-87.985 41.7439)
https://patch.com/feeds/aol/illinois/decatur-il,POINT (-88.95480000000001 39.8403)
https://patch.com/feeds/aol/illinois/deerfield,POINT (-87.86969999999999 42.173)
https://patch.com/feeds/aol/illinois/desplaines,POINT (-87.9016 42.0338)
https://patch.com/feeds/aol/illinois/downersgrove,POINT (-88.0189 41.7937)
https://patch.com/feeds/aol/illinois/elgin,POINT (-88.2826 42.0354)
https://patch.com/feeds/aol/illinois/elmhurst,POINT (-87.94329999999999 41.8977)
https://patch.com/feeds/aol/illinois/evanston,POINT (-87.69410000000001 42.0463)
https://patch.com/feeds/aol/illinois/evergreenpark,POINT (-87.70180000000001 41.7225)
https://patch.com/feeds/aol/illinois/forestpark,POINT (-87.8156 41.8679)
https://patch.com/feeds/aol/illinois/frankfort,POINT (-87.83880000000001 41.501)
https://patch.com/feeds/aol/illinois/geneva,POINT (-88.32389999999999 41.8828)
https://patch.com/feeds/aol/illinois/glenellyn,POINT (-88.06189999999999 41.8608)
https://patch.com/feeds/aol/illinois/glenview,POINT (-87.81829999999999 42.0803)
https://patch.com/feeds/aol/illinois/grayslake,POINT (-88.0335 42.343)
https://patch.com/feeds/aol/illinois/highlandpark,POINT (-87.81059999999999 42.1845)
https://patch.com/feeds/aol/illinois/hinsdale,POINT (-87.9355 41.8001)
https://patch.com/feeds/aol/illinois/homerglen-lockport,POINT (-88.0472 41.5886)
https://patch.com/feeds/aol/illinois/homewood-flossmoor,POINT (-87.67059999999999 41.551)
https://patch.com/feeds/aol/illinois/huntley,POINT (-88.43429999999999 42.162)
https://patch.com/feeds/aol/illinois/hydepark,POINT (-87.5907 41.7943)
https://patch.com/feeds/aol/illinois/joliet,POINT (-88.1247 41.513)
https://patch.com/feeds/aol/illinois/lagrange,POINT (-87.8762 41.7964)
https://patch.com/feeds/aol/illinois/lakeforest,POINT (-87.8644 42.2543)
https://patch.com/feeds/aol/illinois/lakeview,POINT (-87.655 41.9441)
https://patch.com/feeds/aol/illinois/lakezurich,POINT (-88.0877 42.1953)
https://patch.com/feeds/aol/illinois/lemont,POINT (-87.9649 41.6693)
https://patch.com/feeds/aol/illinois/libertyville,POINT (-87.9658 42.2863)
https://patch.com/feeds/aol/illinois/lincolnpark,POINT (-87.6485 41.9227)
https://patch.com/feeds/aol/illinois/lincolnsquare,POINT (-87.68770000000001 41.9752)
https://patch.com/feeds/aol/illinois/lisle,POINT (-88.0887 41.7918)
https://patch.com/feeds/aol/illinois/manhattan,POINT (-87.9859 41.4225)
https://patch.com/feeds/aol/illinois/mokena,POINT (-87.8758 41.5332)
https://patch.com/feeds/aol/illinois/montgomery,POINT (-88.3524 41.7257)
https://patch.com/feeds/aol/illinois/naperville,POINT (-88.16800000000001 41.7481)
https://patch.com/feeds/aol/illinois/newlenox,POINT (-87.9765 41.5168)
https://patch.com/feeds/aol/illinois/niles,POINT (-87.8005 42.0345)
https://patch.com/feeds/aol/illinois/northcenter-roscoevillage,POINT (-87.68389999999999 41.9478)
https://patch.com/feeds/aol/illinois/northbrook,POINT (-87.83459999999999 42.1299)
https://patch.com/feeds/aol/illinois/oak-brook,POINT (-87.95359999999999 41.8398)
https://patch.com/feeds/aol/illinois/oakforest,POINT (-87.7508 41.6031)
https://patch.com/feeds/aol/illinois/oaklawn,POINT (-87.7529 41.7139)
https://patch.com/feeds/aol/illinois/oakpark,POINT (-87.8001 41.8899)
https://patch.com/feeds/aol/illinois/orlandpark,POINT (-87.86109999999999 41.6035)
https://patch.com/feeds/aol/illinois/oswego,POINT (-88.3331 41.6935)
https://patch.com/feeds/aol/illinois/palatine,POINT (-88.0421 42.1172)
https://patch.com/feeds/aol/illinois/palos,POINT (-87.8305 41.6775)
https://patch.com/feeds/aol/illinois/parkridge,POINT (-87.846 42.0139)
https://patch.com/feeds/aol/illinois/peoria,POINT (-89.589 40.6936)
https://patch.com/feeds/aol/illinois/plainfield,POINT (-88.20189999999999 41.6203)
https://patch.com/feeds/aol/illinois/rockford,POINT (-89.09399999999999 42.2711)
https://patch.com/feeds/aol/illinois/romeoville,POINT (-88.0936 41.6337)
https://patch.com/feeds/aol/illinois/shorewood-il,POINT (-88.20869999999999 41.5196)
https://patch.com/feeds/aol/illinois/skokie,POINT (-87.74039999999999 42.0357)
https://patch.com/feeds/aol/illinois/southside,POINT (-87.6416 41.7753)
https://patch.com/feeds/aol/illinois/springfield-il,POINT (-89.65009999999999 39.7817)
https://patch.com/feeds/aol/illinois/stcharles-il,POINT (-88.3135 41.9187)
https://patch.com/feeds/aol/illinois/tinleypark,POINT (-87.79989999999999 41.5645)
https://patch.com/feeds/aol/illinois/vernonhills,POINT (-87.9609 42.2339)
https://patch.com/feeds/aol/illinois/westside,POINT (-87.75060000000001 41.8897)
https://patch.com/feeds/aol/illinois/westernsprings,POINT (-87.90049999999999 41.8038)
https://patch.com/feeds/aol/illinois/wheaton,POINT (-88.1101 41.8542)
https://patch.com/feeds/aol/illinois/wilmette,POINT (-87.7265 42.0782)
https://patch.com/feeds/aol/illinois/winnetka,POINT (-87.76090000000001 42.1151)
https://patch.com/feeds/aol/illinois/woodridge,POINT (-88.0463 41.7398)
https://patch.com/feeds/aol/illinois/yorkville,POINT (-88.447 41.6575)
https://patch.com/feeds/aol/indiana/across-in,POINT (-86.1581 39.7684)
https://patch.com/feeds/aol/indiana/carmel,POINT (-86.11799999999999 39.9784)
https://patch.com/feeds/aol/indiana/evansville-in,POINT (-87.5711 37.9716)
https://patch.com/feeds/aol/indiana/fishers,POINT (-86.0134 39.9568)
https://patch.com/feeds/aol/indiana/gary,POINT (-87.3464 41.5934)
https://patch.com/feeds/aol/indiana/hammond,POINT (-87.5 41.5834)
https://patch.com/feeds/aol/indiana/hobart,POINT (-87.255 41.5323)
https://patch.com/feeds/aol/indiana/indianapolis,POINT (-86.1581 39.7684)
https://patch.com/feeds/aol/indiana/merrillville,POINT (-87.33280000000001 41.4828)
https://patch.com/feeds/aol/indiana/munster,POINT (-87.5125 41.5645)
https://patch.com/feeds/aol/indiana/noblesville,POINT (-86.0086 40.0456)
https://patch.com/feeds/aol/indiana/south-bend,POINT (-86.252 41.6764)
https://patch.com/feeds/aol/indiana/zionsville,POINT (-86.2619 39.9509)
https://patch.com/feeds/aol/iowa/across-ia,POINT (-93.6091 41.6005)
https://patch.com/feeds/aol/iowa/ames,POINT (-93.6272 42.024)
https://patch.com/feeds/aol/iowa/ankeny,POINT (-93.60339999999999 41.7221)
https://patch.com/feeds/aol/iowa/cedarfalls,POINT (-92.4528 42.5197)
https://patch.com/feeds/aol/iowa/davenport,POINT (-90.5776 41.5236)
https://patch.com/feeds/aol/iowa/des-moines,POINT (-93.6091 41.6005)
https://patch.com/feeds/aol/iowa/iowacity,POINT (-91.533 41.6566)
https://patch.com/feeds/aol/iowa/johnston-ia,POINT (-93.7097 41.6852)
https://patch.com/feeds/aol/iowa/marion,POINT (-91.5868 42.0379)
https://patch.com/feeds/aol/iowa/urbandale,POINT (-93.7778 41.6375)
https://patch.com/feeds/aol/iowa/waukee,POINT (-93.8694 41.5999)
https://patch.com/feeds/aol/iowa/westdesmoines,POINT (-93.78 41.5527)
https://patch.com/feeds/aol/kansas/across-ks,POINT (-97.3301 37.6872)
https://patch.com/feeds/aol/kansas/overland-park,POINT (-94.6275 39.1141)
https://patch.com/feeds/aol/kansas/wichita,POINT (-97.3301 37.6872)
https://patch.com/feeds/aol/kentucky/across-ky,POINT (-85.7585 38.2527)
https://patch.com/feeds/aol/kentucky/lexington-ky,POINT (-84.50369999999999 38.0406)
https://patch.com/feeds/aol/kentucky/louisville,POINT (-85.7585 38.2527)
https://patch.com/feeds/aol/kentucky/paducah,POINT (-88.59999999999999 37.0834)
https://patch.com/feeds/aol/louisiana/across-la,POINT (-90.0715 29.9511)
https://patch.com/feeds/aol/louisiana/baton-rouge,POINT (-91.1403 30.4583)
https://patch.com/feeds/aol/louisiana/gentilly,POINT (-90.0607 30.0145)
https://patch.com/feeds/aol/louisiana/kenner,POINT (-90.24169999999999 29.9941)
https://patch.com/feeds/aol/louisiana/metairie,POINT (-90.1529 29.9841)
https://patch.com/feeds/aol/louisiana/new-orleans,POINT (-90.0715 29.9511)
https://patch.com/feeds/aol/louisiana/shreveport,POINT (-93.75020000000001 32.5252)
https://patch.com/feeds/aol/maine/across-me,POINT (-70.25530000000001 43.6615)
https://patch.com/feeds/aol/maine/augusta,POINT (-69.7795 44.3106)
https://patch.com/feeds/aol/maine/portland-me,POINT (-70.25530000000001 43.6615)
https://patch.com/feeds/aol/maryland/aberdeen,POINT (-76.17189999999999 39.5134)
https://patch.com/feeds/aol/maryland/across-md,POINT (-76.6122 39.2904)
https://patch.com/feeds/aol/maryland/annapolis,POINT (-76.5121 38.9673)
https://patch.com/feeds/aol/maryland/annearundel,POINT (-76.55370000000001 39.1125)
https://patch.com/feeds/aol/maryland/arbutus,POINT (-76.6923 39.2428)
https://patch.com/feeds/aol/maryland/baltimore,POINT (-76.6122 39.2904)
https://patch.com/feeds/aol/maryland/belair,POINT (-76.3468 39.5344)
https://patch.com/feeds/aol/maryland/bethesda-chevychase,POINT (-77.1108 38.9879)
https://patch.com/feeds/aol/maryland/bowie,POINT (-76.7462 38.9662)
https://patch.com/feeds/aol/maryland/broadneck,POINT (-76.46120000000001 39.0244)
https://patch.com/feeds/aol/maryland/catonsville,POINT (-76.7424 39.2645)
https://patch.com/feeds/aol/maryland/collegepark,POINT (-76.9333 38.9958)
https://patch.com/feeds/aol/maryland/columbia,POINT (-76.867 39.202)
https://patch.com/feeds/aol/maryland/crofton,POINT (-76.68510000000001 39.0075)
https://patch.com/feeds/aol/maryland/dundalk,POINT (-76.49639999999999 39.2666)
https://patch.com/feeds/aol/maryland/edgewater,POINT (-76.56189999999999 38.9253)
https://patch.com/feeds/aol/maryland/eldersburg,POINT (-76.9539 39.403)
https://patch.com/feeds/aol/maryland/elkridge,POINT (-76.75069999999999 39.2031)
https://patch.com/feeds/aol/maryland/ellicottcity,POINT (-76.8334 39.2712)
https://patch.com/feeds/aol/maryland/essex,POINT (-76.434 39.3172)
https://patch.com/feeds/aol/maryland/fallston,POINT (-76.44159999999999 39.5293)
https://patch.com/feeds/aol/maryland/gaithersburg,POINT (-77.2098 39.1313)
https://patch.com/feeds/aol/maryland/germantown,POINT (-77.26130000000001 39.1784)
https://patch.com/feeds/aol/maryland/glenburnie,POINT (-76.569 39.1693)
https://patch.com/feeds/aol/maryland/greenbelt,POINT (-76.8874 38.9947)
https://patch.com/feeds/aol/maryland/havredegrace,POINT (-76.1117 39.5475)
https://patch.com/feeds/aol/maryland/huntvalley,POINT (-76.6296 39.4798)
https://patch.com/feeds/aol/maryland/hyattsville,POINT (-76.9543 38.9598)
https://patch.com/feeds/aol/maryland/kensington,POINT (-77.07470000000001 39.0272)
https://patch.com/feeds/aol/maryland/laurel,POINT (-76.8421 39.124)
https://patch.com/feeds/aol/maryland/timonium,POINT (-76.6117 39.4402)
https://patch.com/feeds/aol/maryland/montgomeryvillage,POINT (-77.1934 39.1796)
https://patch.com/feeds/aol/maryland/northbaltimore,POINT (-76.6396 39.3506)
https://patch.com/feeds/aol/maryland/northpotomac,POINT (-77.27930000000001 39.0909)
https://patch.com/feeds/aol/maryland/odenton,POINT (-76.6938 39.0997)
https://patch.com/feeds/aol/maryland/owingsmills,POINT (-76.79940000000001 39.4268)
https://patch.com/feeds/aol/maryland/parkville,POINT (-76.53449999999999 39.3845)
https://patch.com/feeds/aol/maryland/perryhall,POINT (-76.46210000000001 39.4042)
https://patch.com/feeds/aol/maryland/perryville,POINT (-76.044 39.5715)
https://patch.com/feeds/aol/maryland/pikesville,POINT (-76.70189999999999 39.3894)
https://patch.com/feeds/aol/maryland/potomac,POINT (-77.19459999999999 39.014)
https://patch.com/feeds/aol/maryland/riverdalepark,POINT (-76.9294 38.9661)
https://patch.com/feeds/aol/maryland/rockville,POINT (-77.163 39.0872)
https://patch.com/feeds/aol/maryland/severnapark,POINT (-76.572 39.0834)
https://patch.com/feeds/aol/maryland/silverspring,POINT (-77.0146 39.0445)
https://patch.com/feeds/aol/maryland/takomapark,POINT (-77.00239999999999 38.9809)
https://patch.com/feeds/aol/maryland/towson,POINT (-76.619 39.3944)
https://patch.com/feeds/aol/maryland/uppermarlboro,POINT (-76.7683 38.8105)
https://patch.com/feeds/aol/maryland/westminster,POINT (-77.0077 39.579)
https://patch.com/feeds/aol/maryland/wheaton-md,POINT (-77.0527 39.0579)
https://patch.com/feeds/aol/massachusetts/across-ma,POINT (-71.05889999999999 42.3601)
https://patch.com/feeds/aol/massachusetts/acton,POINT (-71.4378 42.4842)
https://patch.com/feeds/aol/massachusetts/andover,POINT (-71.1651 42.6465)
https://patch.com/feeds/aol/massachusetts/arlington,POINT (-71.16370000000001 42.4187)
https://patch.com/feeds/aol/massachusetts/attleboro,POINT (-71.2948 41.9307)
https://patch.com/feeds/aol/massachusetts/backbay,POINT (-71.081 42.3504)
https://patch.com/feeds/aol/massachusetts/barnstable-hyannis,POINT (-70.35980000000001 41.6722)
https://patch.com/feeds/aol/massachusetts/beaconhill,POINT (-71.06789999999999 42.3572)
https://patch.com/feeds/aol/massachusetts/bedford-ma,POINT (-71.2783 42.4968)
https://patch.com/feeds/aol/massachusetts/belmont,POINT (-71.1764 42.3949)
https://patch.com/feeds/aol/massachusetts/beverly,POINT (-70.8557 42.5643)
https://patch.com/feeds/aol/massachusetts/boston,POINT (-71.05889999999999 42.3601)
https://patch.com/feeds/aol/massachusetts/braintree,POINT (-71.0021 42.2038)
https://patch.com/feeds/aol/massachusetts/brockton,POINT (-71.0189 42.0833)
https://patch.com/feeds/aol/massachusetts/brookline,POINT (-71.1408 42.3243)
https://patch.com/feeds/aol/massachusetts/burlington,POINT (-71.20269999999999 42.5021)
https://patch.com/feeds/aol/massachusetts/cambridge,POINT (-71.11060000000001 42.3736)
https://patch.com/feeds/aol/massachusetts/canton,POINT (-71.1263 42.1751)
https://patch.com/feeds/aol/massachusetts/charlestown,POINT (-71.0638 42.3791)
https://patch.com/feeds/aol/massachusetts/chelmsford,POINT (-71.3631 42.5999)
https://patch.com/feeds/aol/massachusetts/concord,POINT (-71.3638 42.4618)
https://patch.com/feeds/aol/massachusetts/danvers,POINT (-70.94929999999999 42.574)
https://patch.com/feeds/aol/massachusetts/dedham,POINT (-71.1776 42.2465)
https://patch.com/feeds/aol/massachusetts/dover,POINT (-71.3306 42.2352)
https://patch.com/feeds/aol/massachusetts/easton-ma,POINT (-71.1104 42.0366)
https://patch.com/feeds/aol/massachusetts/falmouth,POINT (-70.5929 41.5907)
https://patch.com/feeds/aol/massachusetts/fenwaykenmore,POINT (-71.0979 42.3437)
https://patch.com/feeds/aol/massachusetts/foxborough,POINT (-71.2456 42.063)
https://patch.com/feeds/aol/massachusetts/framingham,POINT (-71.4365 42.3084)
https://patch.com/feeds/aol/massachusetts/grafton,POINT (-71.68389999999999 42.2082)
https://patch.com/feeds/aol/massachusetts/hamilton-wenham,POINT (-70.867 42.6186)
https://patch.com/feeds/aol/massachusetts/hingham,POINT (-70.8852 42.2217)
https://patch.com/feeds/aol/massachusetts/holliston-hopkinton,POINT (-71.5004 42.2143)
https://patch.com/feeds/aol/massachusetts/jamaicaplain,POINT (-71.1144 42.3074)
https://patch.com/feeds/aol/massachusetts/lexington,POINT (-71.23050000000001 42.4455)
https://patch.com/feeds/aol/massachusetts/lynnfield,POINT (-71.03830000000001 42.5356)
https://patch.com/feeds/aol/massachusetts/malden,POINT (-71.0575 42.4305)
https://patch.com/feeds/aol/massachusetts/mansfield-ma,POINT (-71.2196 42.0158)
https://patch.com/feeds/aol/massachusetts/marblehead,POINT (-70.86190000000001 42.5013)
https://patch.com/feeds/aol/massachusetts/marlborough,POINT (-71.5468 42.3495)
https://patch.com/feeds/aol/massachusetts/marthasvineyard,POINT (-70.62820000000001 41.3882)
https://patch.com/feeds/aol/massachusetts/medfield,POINT (-71.30500000000001 42.1847)
https://patch.com/feeds/aol/massachusetts/medford,POINT (-71.1084 42.4235)
https://patch.com/feeds/aol/massachusetts/melrose,POINT (-71.0587 42.4557)
https://patch.com/feeds/aol/massachusetts/milford-ma,POINT (-71.5164 42.1479)
https://patch.com/feeds/aol/massachusetts/milton,POINT (-71.0842 42.2413)
https://patch.com/feeds/aol/massachusetts/natick,POINT (-71.3494 42.2846)
https://patch.com/feeds/aol/massachusetts/needham,POINT (-71.24120000000001 42.2813)
https://patch.com/feeds/aol/massachusetts/newton,POINT (-71.2084 42.3315)
https://patch.com/feeds/aol/massachusetts/northandover,POINT (-71.0865 42.6713)
https://patch.com/feeds/aol/massachusetts/northend,POINT (-71.05370000000001 42.3647)
https://patch.com/feeds/aol/massachusetts/northreading,POINT (-71.087 42.5816)
https://patch.com/feeds/aol/massachusetts/northborough,POINT (-71.6456 42.3227)
https://patch.com/feeds/aol/massachusetts/norton,POINT (-71.18340000000001 41.9638)
https://patch.com/feeds/aol/massachusetts/norwood,POINT (-71.1947 42.186)
https://patch.com/feeds/aol/massachusetts/peabody,POINT (-70.9725 42.5336)
https://patch.com/feeds/aol/massachusetts/plymouth,POINT (-70.62909999999999 41.8786)
https://patch.com/feeds/aol/massachusetts/quincy,POINT (-71.00230000000001 42.2529)
https://patch.com/feeds/aol/massachusetts/reading,POINT (-71.10550000000001 42.5349)
https://patch.com/feeds/aol/massachusetts/roslindale,POINT (-71.12479999999999 42.283)
https://patch.com/feeds/aol/massachusetts/salem,POINT (-70.9028 42.5133)
https://patch.com/feeds/aol/massachusetts/seekonk-swansea,POINT (-71.25579999999999 41.7903)
https://patch.com/feeds/aol/massachusetts/sharon,POINT (-71.1829 42.1088)
https://patch.com/feeds/aol/massachusetts/shrewsbury,POINT (-71.71559999999999 42.284)
https://patch.com/feeds/aol/massachusetts/somerville,POINT (-71.1014 42.3908)
https://patch.com/feeds/aol/massachusetts/southend,POINT (-71.07429999999999 42.3398)
https://patch.com/feeds/aol/massachusetts/stoneham,POINT (-71.0973 42.4742)
https://patch.com/feeds/aol/massachusetts/stoughton,POINT (-71.10209999999999 42.1193)
https://patch.com/feeds/aol/massachusetts/sudbury,POINT (-71.4235 42.3844)
https://patch.com/feeds/aol/massachusetts/swampscott,POINT (-70.9068 42.476)
https://patch.com/feeds/aol/massachusetts/tewksbury,POINT (-71.2278 42.612)
https://patch.com/feeds/aol/massachusetts/wakefield,POINT (-71.06570000000001 42.5034)
https://patch.com/feeds/aol/massachusetts/walpole,POINT (-71.2552 42.1468)
https://patch.com/feeds/aol/massachusetts/waltham,POINT (-71.24209999999999 42.389)
https://patch.com/feeds/aol/massachusetts/watertown,POINT (-71.17749999999999 42.3701)
https://patch.com/feeds/aol/massachusetts/wayland,POINT (-71.3593 42.3586)
https://patch.com/feeds/aol/massachusetts/wellesley,POINT (-71.28530000000001 42.3043)
https://patch.com/feeds/aol/massachusetts/westroxbury,POINT (-71.15989999999999 42.2806)
https://patch.com/feeds/aol/massachusetts/westborough,POINT (-71.6134 42.2675)
https://patch.com/feeds/aol/massachusetts/westford,POINT (-71.44 42.5864)
https://patch.com/feeds/aol/massachusetts/weston,POINT (-71.29989999999999 42.359)
https://patch.com/feeds/aol/massachusetts/westwood,POINT (-71.2102 42.2203)
https://patch.com/feeds/aol/massachusetts/weymouth,POINT (-70.9448 42.2051)
https://patch.com/feeds/aol/massachusetts/wilmington,POINT (-71.1653 42.5608)
https://patch.com/feeds/aol/massachusetts/winchester,POINT (-71.1465 42.4516)
https://patch.com/feeds/aol/massachusetts/woburn,POINT (-71.15430000000001 42.4868)
https://patch.com/feeds/aol/massachusetts/worcester,POINT (-71.8 42.2667)
https://patch.com/feeds/aol/massachusetts/wrentham,POINT (-71.34310000000001 42.0624)
https://patch.com/feeds/aol/michigan/across-mi,POINT (-83.0458 42.3314)
https://patch.com/feeds/aol/michigan/birmingham,POINT (-83.2163 42.5448)
https://patch.com/feeds/aol/michigan/bloomfield-mi,POINT (-83.26909999999999 42.576)
https://patch.com/feeds/aol/michigan/brighton,POINT (-83.7364 42.5602)
https://patch.com/feeds/aol/michigan/chelsea,POINT (-83.96080000000001 42.2973)
https://patch.com/feeds/aol/michigan/clawson,POINT (-83.1502 42.5365)
https://patch.com/feeds/aol/michigan/clintontwp,POINT (-82.919 42.5858)
https://patch.com/feeds/aol/michigan/dearborn,POINT (-83.21299999999999 42.3126)
https://patch.com/feeds/aol/michigan/detroit,POINT (-83.0458 42.3314)
https://patch.com/feeds/aol/michigan/dexter,POINT (-83.8794 42.3321)
https://patch.com/feeds/aol/michigan/farmington-mi,POINT (-83.377 42.484)
https://patch.com/feeds/aol/michigan/fenton,POINT (-83.71469999999999 42.7996)
https://patch.com/feeds/aol/michigan/ferndale,POINT (-83.1313 42.4592)
https://patch.com/feeds/aol/michigan/flint,POINT (-83.6875 43.0125)
https://patch.com/feeds/aol/michigan/grand-rapids,POINT (-85.6681 42.9634)
https://patch.com/feeds/aol/michigan/grossepointe,POINT (-82.9097 42.4099)
https://patch.com/feeds/aol/michigan/hartland,POINT (-83.7389 42.6497)
https://patch.com/feeds/aol/michigan/berkley,POINT (-83.1794 42.4924)
https://patch.com/feeds/aol/michigan/macomb,POINT (-82.9178 42.6727)
https://patch.com/feeds/aol/michigan/newbaltimore,POINT (-82.7993 42.6833)
https://patch.com/feeds/aol/michigan/northville,POINT (-83.4919 42.4172)
https://patch.com/feeds/aol/michigan/novi,POINT (-83.4892 42.4786)
https://patch.com/feeds/aol/michigan/oaklandtownship,POINT (-83.2144 42.7537)
https://patch.com/feeds/aol/michigan/plymouth-mi,POINT (-83.48779999999999 42.3294)
https://patch.com/feeds/aol/michigan/rochester,POINT (-83.1523 42.6667)
https://patch.com/feeds/aol/michigan/royaloak,POINT (-83.15389999999999 42.5082)
https://patch.com/feeds/aol/michigan/saline,POINT (-83.7426 42.1985)
https://patch.com/feeds/aol/michigan/shelby-utica,POINT (-83.0338 42.6617)
https://patch.com/feeds/aol/michigan/stclairshores,POINT (-82.8952 42.4912)
https://patch.com/feeds/aol/michigan/trenton-grosseile,POINT (-83.1651 42.134)
https://patch.com/feeds/aol/michigan/troy,POINT (-83.1455 42.5817)
https://patch.com/feeds/aol/michigan/westbloomfield,POINT (-83.37990000000001 42.573)
https://patch.com/feeds/aol/michigan/whitelake,POINT (-83.56229999999999 42.6549)
https://patch.com/feeds/aol/michigan/wyandotte,POINT (-83.1562 42.2113)
https://patch.com/feeds/aol/minnesota/across-mn,POINT (-93.265 44.9778)
https://patch.com/feeds/aol/minnesota/applevalley-rosemount,POINT (-93.1112 44.7464)
https://patch.com/feeds/aol/minnesota/burnsville,POINT (-93.2794 44.7649)
https://patch.com/feeds/aol/minnesota/eagan,POINT (-93.16379999999999 44.817)
https://patch.com/feeds/aol/minnesota/edenprairie,POINT (-93.4593 44.8489)
https://patch.com/feeds/aol/minnesota/edina,POINT (-93.36020000000001 44.8913)
https://patch.com/feeds/aol/minnesota/fridley,POINT (-93.2595 45.0842)
https://patch.com/feeds/aol/minnesota/goldenvalley,POINT (-93.35899999999999 44.9901)
https://patch.com/feeds/aol/minnesota/hopkins,POINT (-93.4058 44.926)
https://patch.com/feeds/aol/minnesota/invergroveheights,POINT (-93.05970000000001 44.8246)
https://patch.com/feeds/aol/minnesota/lakeminnetonka,POINT (-93.5885 44.9382)
https://patch.com/feeds/aol/minnesota/lakeville,POINT (-93.2522 44.6778)
https://patch.com/feeds/aol/minnesota/maplegrove,POINT (-93.4627 45.1088)
https://patch.com/feeds/aol/minnesota/mendotaheights,POINT (-93.1405 44.8839)
https://patch.com/feeds/aol/minnesota/minneapolis,POINT (-93.265 44.9778)
https://patch.com/feeds/aol/minnesota/minnetonka,POINT (-93.4589 44.9354)
https://patch.com/feeds/aol/minnesota/northfield,POINT (-93.16500000000001 44.4528)
https://patch.com/feeds/aol/minnesota/oakdale,POINT (-92.9639 44.9875)
https://patch.com/feeds/aol/minnesota/plymouth-mn,POINT (-93.4614 45.022)
https://patch.com/feeds/aol/minnesota/richfield,POINT (-93.2821 44.8764)
https://patch.com/feeds/aol/minnesota/roseville,POINT (-93.1545 45.0154)
https://patch.com/feeds/aol/minnesota/saintpaul,POINT (-93.09 44.9537)
https://patch.com/feeds/aol/minnesota/shakopee,POINT (-93.47410000000001 44.7775)
https://patch.com/feeds/aol/minnesota/southwestminneapolis,POINT (-93.3005 44.9152)
https://patch.com/feeds/aol/minnesota/stlouispark,POINT (-93.36499999999999 44.9488)
https://patch.com/feeds/aol/minnesota/stmichael,POINT (-93.6906 45.2056)
https://patch.com/feeds/aol/minnesota/stillwater,POINT (-92.8458 45.0974)
https://patch.com/feeds/aol/minnesota/woodbury,POINT (-92.9229 44.9055)
https://patch.com/feeds/aol/mississippi/across-ms,POINT (-90.1848 32.2988)
https://patch.com/feeds/aol/mississippi/jackson,POINT (-90.1848 32.2988)
https://patch.com/feeds/aol/mississippi/meridian,POINT (-88.7037 32.3643)
https://patch.com/feeds/aol/missouri/across-mo,POINT (-94.57859999999999 39.0997)
https://patch.com/feeds/aol/missouri/affton,POINT (-90.32899999999999 38.5496)
https://patch.com/feeds/aol/missouri/arnold,POINT (-90.372 38.4295)
https://patch.com/feeds/aol/missouri/ballwin-ellisville,POINT (-90.5628 38.5932)
https://patch.com/feeds/aol/missouri/chesterfield,POINT (-90.57989999999999 38.6582)
https://patch.com/feeds/aol/missouri/clayton-richmondheights,POINT (-90.33150000000001 38.6379)
https://patch.com/feeds/aol/missouri/crevecoeur,POINT (-90.4431 38.6621)
https://patch.com/feeds/aol/missouri/eureka-wildwood,POINT (-90.6671 38.5694)
https://patch.com/feeds/aol/missouri/fenton-highridge,POINT (-90.48350000000001 38.4986)
https://patch.com/feeds/aol/missouri/florissant,POINT (-90.32980000000001 38.7996)
https://patch.com/feeds/aol/missouri/hazelwood,POINT (-90.39 38.793)
https://patch.com/feeds/aol/missouri/kansas-city-mo,POINT (-94.57859999999999 39.0997)
https://patch.com/feeds/aol/missouri/kirkwood,POINT (-90.4226 38.5871)
https://patch.com/feeds/aol/missouri/ladue-frontenac,POINT (-90.3908 38.6358)
https://patch.com/feeds/aol/missouri/maplewood-brentwood,POINT (-90.33710000000001 38.6161)
https://patch.com/feeds/aol/missouri/mehlville-oakville,POINT (-90.3182 38.4645)
https://patch.com/feeds/aol/missouri/ofallon,POINT (-90.7174 38.7812)
https://patch.com/feeds/aol/missouri/olivette,POINT (-90.37860000000001 38.6724)
https://patch.com/feeds/aol/missouri/springfield-mo,POINT (-93.2923 37.209)
https://patch.com/feeds/aol/missouri/stcharles,POINT (-90.5205 38.7948)
https://patch.com/feeds/aol/missouri/stlouis,POINT (-90.1994 38.627)
https://patch.com/feeds/aol/missouri/stpeters,POINT (-90.60680000000001 38.7825)
https://patch.com/feeds/aol/missouri/sunsethills-crestwood,POINT (-90.4002 38.5381)
https://patch.com/feeds/aol/missouri/townandcountry-manchester,POINT (-90.4881 38.6136)
